Name,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,PlatformGenre
LEGO Batman: The Videogame,N/A,Warner Bros. Interactive Entertainment,1.86,1.02,"",0.29,Wii::Action
LEGO Battles: Ninjago,2011,Warner Bros. Interactive Entertainment,1.07,0.36,"",0.12,DS::Strategy
LEGO Dimensions,2015,Warner Bros. Interactive Entertainment,0.22,0.32,"",0.1,PS4::Action
LEGO Dimensions,2015,Warner Bros. Interactive Entertainment,0.3,0.16,"",0.05,WiiU::Action
LEGO Dimensions,2015,Warner Bros. Interactive Entertainment,0.24,0.28,"",0.05,X360::Action
LEGO Dimensions,2015,Warner Bros. Interactive Entertainment,0.21,0.13,"",0.03,XOne::Action
LEGO Dimensions,2015,Warner Bros. Interactive Entertainment,0.21,0.13,"",0.03,XOne::Action
LEGO Dimensions,2015,Warner Bros. Interactive Entertainment,0.21,0.13,"",0.03,XOne::Action
LEGO Friends,2013,Warner Bros. Interactive Entertainment,"",0.04,"",0.0,3DS::Action
LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,1.07,1.05,"",0.23,DS::Action
LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,0.01,0.01,"",0.0,PC::Action
LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,0.55,0.6,"",0.22,PS3::Action
LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,0.14,0.37,"",0.19,PSP::Action
LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,0.14,0.37,"",0.19,PSP::Action
LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,0.14,0.37,"",0.19,PSP::Action
LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,1.29,0.97,"",0.23,Wii::Action
LEGO Harry Potter: Years 1-4,2010,Warner Bros. Interactive Entertainment,0.95,0.5,"",0.14,X360::Action
LEGO Harry Potter: Years 5-7,N/A,Warner Bros. Interactive Entertainment,0.18,0.19,"",0.04,3DS::Action
LEGO Harry Potter: Years 5-7,N/A,Warner Bros. Interactive Entertainment,0.35,0.3,"",0.07,DS::Action
LEGO Harry Potter: Years 5-7,N/A,Warner Bros. Interactive Entertainment,0.36,0.45,"",0.16,PS3::Action
LEGO Harry Potter: Years 5-7,N/A,Warner Bros. Interactive Entertainment,0.1,0.11,"",0.06,PSP::Action
LEGO Harry Potter: Years 5-7,2012,Warner Bros. Interactive Entertainment,0.09,0.1,"",0.05,PSV::Action
LEGO Harry Potter: Years 5-7,N/A,Warner Bros. Interactive Entertainment,0.76,0.47,"",0.13,Wii::Action
LEGO Harry Potter: Years 5-7,N/A,Warner Bros. Interactive Entertainment,0.76,0.47,"",0.13,Wii::Action
LEGO Harry Potter: Years 5-7,N/A,Warner Bros. Interactive Entertainment,0.51,0.39,"",0.09,X360::Action
LEGO Indiana Jones 2: The Adventure Continues,2009,Activision,0.66,0.43,"",0.12,DS::Action
LEGO Indiana Jones 2: The Adventure Continues,2009,Activision,0.02,0.03,"",0.01,PC::Action
LEGO Indiana Jones 2: The Adventure Continues,2009,Activision,0.21,0.24,"",0.14,PSP::Action
LEGO Indiana Jones 2: The Adventure Continues,2009,Activision,0.21,0.24,"",0.14,PSP::Action
LEGO Indiana Jones 2: The Adventure Continues,2009,Activision,0.21,0.24,"",0.14,PSP::Action
LEGO Indiana Jones 2: The Adventure Continues,2009,Activision,0.91,0.39,"",0.13,Wii::Action
LEGO Indiana Jones 2: The Adventure Continues,2009,Activision,0.62,0.33,"",0.09,X360::Action
LEGO Indiana Jones: The Original Adventures,2008,Activision,1.42,0.61,"",0.21,DS::Action
LEGO Indiana Jones: The Original Adventures,2008,LucasArts,0.02,0.02,"",0.01,PC::Action
LEGO Indiana Jones: The Original Adventures,2008,LucasArts,0.6,0.01,"",0.76,PS2::Action
LEGO Indiana Jones: The Original Adventures,2008,Activision,0.44,0.44,"",0.18,PS3::Action
LEGO Indiana Jones: The Original Adventures,2008,LucasArts,0.4,0.49,"",0.29,PSP::Action
LEGO Indiana Jones: The Original Adventures,N/A,LucasArts,1.54,0.63,"",0.22,Wii::Action
LEGO Indiana Jones: The Original Adventures,N/A,LucasArts,1.54,0.63,"",0.22,Wii::Action
LEGO Indiana Jones: The Original Adventures,N/A,LucasArts,1.54,0.63,"",0.22,Wii::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.31,0.22,0.03,0.05,3DS::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.31,0.22,0.03,0.05,3DS::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.31,0.22,0.03,0.05,3DS::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,"",0.04,"",0.0,PC::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.34,0.44,"",0.15,PS3::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.32,0.42,0.01,0.14,PS4::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.09,0.23,"",0.09,PSV::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.28,0.19,0.02,0.04,WiiU::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.28,0.19,0.02,0.04,WiiU::Action
LEGO Jurassic World,2015,Warner Bros. Interactive Entertainment,0.47,0.4,"",0.08,X360::Action
LEGO Knights' Kingdom,2004,THQ,0.08,0.03,"",0.0,GBA::Action
LEGO Legends of Chima: Laval's Journey,2013,Warner Bros. Interactive Entertainment,0.18,0.1,"",0.03,3DS::Adventure
LEGO Legends of Chima: Laval's Journey,2013,Unknown,"",0.03,"",0.0,DS::Adventure
LEGO Legends of Chima: Laval's Journey,2013,Warner Bros. Interactive Entertainment,0.02,0.09,"",0.04,PSV::Adventure
LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,0.42,0.36,0.04,0.07,3DS::Action
LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,0.04,0.12,"",0.02,PC::Action
LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,0.77,0.85,0.01,0.37,PS3::Action
LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,0.59,0.75,0.01,0.21,PS4::Action
LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,0.15,0.35,"",0.16,PSV::Action
LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,0.31,0.35,0.02,0.06,WiiU::Action
LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,1.24,0.85,"",0.21,X360::Action
LEGO Marvel Super Heroes,2013,Warner Bros. Interactive Entertainment,0.61,0.34,"",0.09,XOne::Action
LEGO Marvel's Avengers,2016,Warner Bros. Interactive Entertainment,0.07,0.08,0.01,0.01,3DS::Action
LEGO Marvel's Avengers,2016,Warner Bros. Interactive Entertainment,0.1,0.17,"",0.05,PS3::Action
LEGO Marvel's Avengers,2016,Warner Bros. Interactive Entertainment,0.25,0.29,"",0.1,PS4::Action
LEGO Marvel's Avengers,2016,Warner Bros. Interactive Entertainment,0.07,0.11,"",0.05,PSV::Action
LEGO Marvel's Avengers,2016,Warner Bros. Interactive Entertainment,0.12,0.09,"",0.02,WiiU::Action
LEGO Marvel's Avengers,2016,Warner Bros. Interactive Entertainment,0.17,0.15,"",0.03,X360::Action
LEGO Marvel's Avengers,2016,Warner Bros. Interactive Entertainment,0.18,0.11,"",0.03,XOne::Action
LEGO Ninjago: Shadow of Ronin,2015,Warner Bros. Interactive Entertainment,0.05,0.1,0.04,0.01,3DS::Action
LEGO Ninjago: Shadow of Ronin,2015,Warner Bros. Interactive Entertainment,0.03,0.16,"",0.05,PSV::Action
LEGO Pirates of the Caribbean: The Video Game,2011,Disney Interactive Studios,0.37,0.49,"",0.1,DS::Action
LEGO Pirates of the Caribbean: The Video Game,2011,Disney Interactive Studios,0.02,0.0,"",0.0,PC::Action
LEGO Pirates of the Caribbean: The Video Game,2011,Disney Interactive Studios,0.11,0.15,"",0.08,PSP::Action
LEGO Pirates of the Caribbean: The Video Game,2011,Disney Interactive Studios,0.76,0.72,"",0.16,Wii::Action
LEGO Pirates of the Caribbean: The Video Game,2011,Disney Interactive Studios,0.54,0.42,"",0.1,X360::Action
LEGO Racers,1999,LEGO Media,0.51,0.18,"",0.01,N64::Racing
LEGO Racers 2,2001,Electronic Arts,0.06,0.05,"",0.02,PS2::Racing
LEGO Rock Band,2009,Warner Bros. Interactive Entertainment,0.33,0.09,"",0.04,DS::Misc
LEGO Rock Band,2009,Warner Bros. Interactive Entertainment,0.24,0.13,"",0.06,PS3::Misc
LEGO Rock Band,2009,Warner Bros. Interactive Entertainment,0.42,0.22,"",0.07,Wii::Misc
LEGO Rock Band,2009,Warner Bros. Interactive Entertainment,0.4,0.12,"",0.05,X360::Misc
LEGO Rock Raiders,1999,LEGO Media,0.06,0.04,"",0.01,PS::Strategy
LEGO Soccer Mania,2002,Electronic Arts,0.06,0.02,"",0.0,GBA::Sports
LEGO Soccer Mania,2002,Electronic Arts,0.04,0.03,"",0.01,PS2::Sports
LEGO Star Wars II: The Original Trilogy,2006,LucasArts,0.96,0.04,"",0.08,DS::Action
LEGO Star Wars II: The Original Trilogy,2006,LucasArts,0.75,0.19,"",0.03,GC::Action
LEGO Star Wars II: The Original Trilogy,2006,Activision,"",0.01,"",0.0,PC::Action
LEGO Star Wars II: The Original Trilogy,2006,LucasArts,1.85,0.64,0.01,0.19,PS2::Action
LEGO Star Wars II: The Original Trilogy,2006,LucasArts,0.58,0.51,"",0.32,PSP::Action
LEGO Star Wars II: The Original Trilogy,2006,LucasArts,0.55,0.04,"",0.05,X360::Action
LEGO Star Wars II: The Original Trilogy,2006,LucasArts,0.33,0.1,"",0.02,XB::Action
LEGO Star Wars III: The Clone Wars,2011,LucasArts,0.61,0.43,"",0.09,3DS::Action
LEGO Star Wars III: The Clone Wars,2011,LucasArts,0.61,0.43,"",0.09,3DS::Action
LEGO Star Wars III: The Clone Wars,2011,LucasArts,0.66,0.39,"",0.11,DS::Action
LEGO Star Wars III: The Clone Wars,2011,LucasArts,0.66,0.39,"",0.11,DS::Action
LEGO Star Wars III: The Clone Wars,2011,LucasArts,0.1,0.13,"",0.03,PC::Action
LEGO Star Wars III: The Clone Wars,2011,LucasArts,1.08,0.66,"",0.17,Wii::Action
LEGO Star Wars: The Complete Saga,2007,LucasArts,2.89,1.54,"",0.46,DS::Action
LEGO Star Wars: The Complete Saga,2007,LucasArts,2.89,1.54,"",0.46,DS::Action
LEGO Star Wars: The Complete Saga,2007,LucasArts,2.89,1.54,"",0.46,DS::Action
LEGO Star Wars: The Complete Saga,2007,LucasArts,1.53,0.87,"",0.24,X360::Action
LEGO Star Wars: The Video Game,2005,Eidos Interactive,1.09,0.28,"",0.04,GC::Action
LEGO Star Wars: The Video Game,2005,Eidos Interactive,"",0.01,"",0.0,PC::Action
LEGO Star Wars: The Video Game,2005,Eidos Interactive,0.83,0.28,"",0.05,XB::Action
LEGO The Hobbit,2014,Warner Bros. Interactive Entertainment,0.09,0.13,"",0.02,3DS::Action
LEGO The Hobbit,2014,Warner Bros. Interactive Entertainment,0.12,0.32,"",0.1,PS3::Action
LEGO The Hobbit,2014,Warner Bros. Interactive Entertainment,0.12,0.37,"",0.1,PS4::Action
LEGO The Hobbit,2014,Warner Bros. Interactive Entertainment,0.12,0.37,"",0.1,PS4::Action
LEGO The Hobbit,2014,Warner Bros. Interactive Entertainment,0.12,0.37,"",0.1,PS4::Action
LEGO The Hobbit,2014,Warner Bros. Interactive Entertainment,0.03,0.13,"",0.05,PSV::Action
LEGO The Hobbit,2014,Warner Bros. Interactive Entertainment,0.1,0.11,"",0.02,WiiU::Action
LEGO The Hobbit,2014,Warner Bros. Interactive Entertainment,0.13,0.12,"",0.02,XOne::Action
LEGO The Lord of the Rings,2012,Warner Bros. Interactive Entertainment,0.19,0.17,"",0.03,3DS::Action
LEGO The Lord of the Rings,2012,Warner Bros. Interactive Entertainment,"",0.14,"",0.02,DS::Action
LEGO The Lord of the Rings,2012,Warner Bros. Interactive Entertainment,0.36,0.53,"",0.21,PS3::Action
LEGO The Lord of the Rings,2012,Warner Bros. Interactive Entertainment,0.1,0.15,"",0.07,PSV::Action
LEGO The Lord of the Rings,2012,Warner Bros. Interactive Entertainment,0.52,0.37,"",0.08,Wii::Action
LMA Manager 2007,2006,Codemasters,"",0.01,"",0.0,X360::Sports
La Pucelle: Tactics,2002,Tecmo Koei,0.09,0.07,"",0.02,PS2::Role-Playing
Labyrinth Cross Blood: Infinity,2013,CyberFront,"",0.0,0.03,0.0,PSV::Role-Playing
Lady Sia,2001,TDK Mediactive,0.08,0.03,"",0.0,GBA::Platform
Lagoon,1991,Kemco,"",0.0,0.05,0.0,SNES::Role-Playing
Land of the Dead: Road to Fiddler's Green,2005,Groove Games,0.05,0.01,"",0.0,XB::Shooter
Langrisser IV,1997,NCS,"",0.0,0.11,0.0,SAT::Strategy
Langrisser V: The End of Legend,1998,NCS,"",0.0,0.09,0.0,SAT::Strategy
Lara Croft Tomb Raider: The Angel of Darkness,2003,Eidos Interactive,0.61,0.48,"",0.16,PS2::Action
Lara Croft and the Temple of Osiris,2014,Square Enix,"",0.07,"",0.01,PS4::Action
Largo Winch .// Commando Sar,2002,Ubisoft,0.01,0.01,"",0.0,PS::Adventure
Last Bronx,1996,Sega,"",0.0,0.13,0.0,SAT::Fighting
Last Escort,2006,D3Publisher,"",0.0,0.02,0.0,PS2::Adventure
Last Escort: Club Katze,2010,D3Publisher,"",0.0,0.01,0.0,PS2::Adventure
Last Escort: Club Katze,2010,D3Publisher,"",0.0,0.03,0.0,PSP::Adventure
Last Rebellion,2010,Nippon Ichi Software,0.06,0.01,0.01,0.01,PS3::Role-Playing
Last Window: The Secret of Cape West,2010,Nintendo,"",0.12,0.09,0.02,DS::Adventure
Le Mans 24 Hours,2001,Infogrames,0.09,0.07,0.02,0.02,PS2::Racing
Learn Geography,2009,DreamCatcher Interactive,0.07,0.0,"",0.01,DS::Misc
Learn Math,2009,DreamCatcher Interactive,0.13,0.0,"",0.01,DS::Puzzle
Learn Science,2010,DreamCatcher Interactive,0.05,0.0,"",0.0,DS::Misc
Learn Science,2010,DreamCatcher Interactive,0.05,0.0,"",0.0,DS::Misc
Learning to Spell,2010,505 Games,0.16,0.0,"",0.01,DS::Misc
Left 4 Dead,2008,Electronic Arts,"",0.02,"",0.0,PC::Shooter
Left 4 Dead,2008,Electronic Arts,2.66,0.5,0.05,0.3,X360::Shooter
Left 4 Dead 2,2009,Valve Software,"",0.32,"",0.04,PC::Shooter
Left 4 Dead 2,2009,Electronic Arts,2.67,0.89,0.05,0.37,X360::Shooter
Left Brain Right Brain: Use Both Hands Train Both Sides,2007,505 Games,0.15,0.0,"",0.01,DS::Misc
Legacy of Kain: Defiance,2003,Eidos Interactive,"",0.01,"",0.0,PC::Action
Legacy of Kain: Defiance,2003,Eidos Interactive,"",0.01,"",0.0,PC::Action
Legacy of Kain: Defiance,2003,Eidos Interactive,0.26,0.2,"",0.07,PS2::Action
Legacy of Kain: Defiance,2003,Eidos Interactive,0.14,0.04,"",0.01,XB::Action
Legacy of Kain: Soul Reaver,N/A,Eidos Interactive,0.58,0.4,"",0.07,PS::Action
Legaia 2: Duel Saga,2001,Eidos Interactive,0.13,0.1,"",0.03,PS2::Role-Playing
Legasista,2012,Nippon Ichi Software,"",0.0,0.04,0.0,PS3::Role-Playing
Legend of Kay,2005,JoWood Productions,0.03,0.02,"",0.01,PS2::Action
Legend of Kay,2015,Nordic Games,0.02,0.03,"",0.01,PS4::Action
Legend of Kay Anniversary,2015,Nordic Games,"",0.01,"",0.0,WiiU::Action
Legend of Mana,1999,SquareSoft,0.18,0.13,0.73,0.07,PS::Role-Playing
Legend of the Dragon,2007,Game Factory,0.03,0.0,"",0.0,PSP::Fighting
Legend of the Dragon,2007,Game Factory,0.06,0.0,"",0.0,Wii::Fighting
Legend of the Guardians: The Owls of Ga'Hoole,2010,Warner Bros. Interactive Entertainment,0.11,0.02,"",0.01,DS::Action
Legend of the Guardians: The Owls of Ga'Hoole,2010,Warner Bros. Interactive Entertainment,0.06,0.01,"",0.01,PS3::Action
Legend of the Guardians: The Owls of Ga'Hoole,2010,Warner Bros. Interactive Entertainment,0.06,0.01,"",0.01,X360::Action
Legend of the Guardians: The Owls of Ga'Hoole,2010,Warner Bros. Interactive Entertainment,0.06,0.01,"",0.01,X360::Action
Legendary,2008,Atari,"",0.01,"",0.0,PC::Shooter
Legendary,2008,Atari,0.08,0.03,"",0.02,PS3::Shooter
Legendary,2008,Atari,0.08,0.15,"",0.03,X360::Shooter
Legends of Oz: Dorothy's Return,2014,N/A,"",0.01,"",0.0,3DS::Puzzle
Legends of WrestleMania,2009,THQ,0.2,0.16,"",0.04,X360::Fighting
Legends of Wrestling,2002,Acclaim Entertainment,0.1,0.03,"",0.0,XB::Fighting
Legends of Wrestling II,2002,Acclaim Entertainment,0.05,0.02,"",0.0,GBA::Fighting
Legends of Wrestling II,2002,Acclaim Entertainment,0.16,0.13,"",0.04,PS2::Fighting
Legion: The Legend of Excalibur,2002,Midway Games,0.11,0.09,"",0.03,PS2::Action
Lego Batman 3: Beyond Gotham,2014,Warner Bros. Interactive Entertainment,0.21,0.21,"",0.04,3DS::Action
Lego Batman 3: Beyond Gotham,2014,Warner Bros. Interactive Entertainment,"",0.06,"",0.01,PC::Action
Lego Batman 3: Beyond Gotham,2014,Warner Bros. Interactive Entertainment,0.33,0.35,"",0.13,PS3::Action
Lego Batman 3: Beyond Gotham,2014,Warner Bros. Interactive Entertainment,0.37,0.39,"",0.15,PS4::Action
Lego Batman 3: Beyond Gotham,2014,Warner Bros. Interactive Entertainment,0.09,0.29,"",0.11,PSV::Action
Lego Batman 3: Beyond Gotham,2014,Warner Bros. Interactive Entertainment,0.48,0.38,"",0.08,X360::Action
Lego Batman 3: Beyond Gotham,2014,Warner Bros. Interactive Entertainment,0.48,0.38,"",0.08,X360::Action
Lego Batman 3: Beyond Gotham,2014,Warner Bros. Interactive Entertainment,0.23,0.17,"",0.04,XOne::Action
Lego Star Wars: The Force Awakens,2016,Warner Bros. Interactive Entertainment,0.02,0.04,"",0.0,3DS::Action
Lego Star Wars: The Force Awakens,2016,Warner Bros. Interactive Entertainment,0.14,0.32,"",0.08,PS4::Action
Lego Star Wars: The Force Awakens,2016,Warner Bros. Interactive Entertainment,0.04,0.04,"",0.01,WiiU::Action
Lego Star Wars: The Force Awakens,2016,Warner Bros. Interactive Entertainment,0.04,0.06,"",0.01,X360::Action
Lego Star Wars: The Force Awakens,2016,Warner Bros. Interactive Entertainment,0.04,0.06,"",0.01,X360::Action
Lego Star Wars: The Force Awakens,2016,Warner Bros. Interactive Entertainment,0.04,0.06,"",0.01,X360::Action
Lego Star Wars: The Force Awakens,2016,Warner Bros. Interactive Entertainment,0.12,0.1,"",0.02,XOne::Action
Leisure Suit Larry: Box Office Bust,2009,Codemasters,0.14,0.01,"",0.01,X360::Adventure
Leisure Suit Larry: Magna Cum Laude,2004,Vivendi Games,0.12,0.04,"",0.01,XB::Adventure
Lemmings,2006,Sony Computer Entertainment,0.12,0.52,"",0.23,PSP::Puzzle
Lemony Snicket's A Series of Unfortunate Events,2004,Activision,0.2,0.05,"",0.01,GC::Platform
Lemony Snicket's A Series of Unfortunate Events,2004,Activision,0.31,0.24,"",0.08,PS2::Platform
Lemony Snicket's A Series of Unfortunate Events,2004,Activision,0.09,0.03,"",0.0,XB::Platform
Lernerfolg Vorschule: Capt'n Sharky,2009,Tivola,"",0.05,"",0.01,DS::Misc
Let's Cheer,2011,Take-Two Interactive,0.12,0.0,"",0.01,X360::Misc
Let's Dance with Mel B,2011,Black Bean Games,"",0.02,"",0.01,PS3::Sports
Let's Dance with Mel B,2011,Black Bean Games,"",0.02,"",0.0,Wii::Sports
Let's Dance with Mel B,2011,Black Bean Games,"",0.02,"",0.0,X360::Sports
Let's Make a Soccer Team!,2006,Sega,"",0.0,0.23,0.0,PS2::Sports
Let's Make a Soccer Team!,2006,Sega,"",0.0,0.23,0.0,PS2::Sports
Let's Paint,2010,Zoo Games,0.07,0.0,"",0.0,Wii::Simulation
Let's Pilates!,2007,Konami Digital Entertainment,0.02,0.0,"",0.0,DS::Misc
Let's Play Ballerina,2010,Deep Silver,0.13,0.0,"",0.01,DS::Sports
Let's Play Ballerina,2010,Deep Silver,0.02,0.0,"",0.0,Wii::Sports
Let's Play Ballerina,2010,Deep Silver,0.02,0.0,"",0.0,Wii::Sports
Let's Play Ballerina,2010,Deep Silver,0.02,0.0,"",0.0,Wii::Sports
Let's Play Flight Attendant,2010,Deep Silver,0.02,0.0,"",0.0,DS::Simulation
Let's Play Flight Attendant,2010,Deep Silver,0.02,0.0,"",0.0,DS::Simulation
Let's Play Flight Attendant,2010,Deep Silver,0.02,0.0,"",0.0,DS::Simulation
Let's Play Garden,2010,Deep Silver,0.11,0.0,"",0.01,DS::Simulation
Let's Play Garden,2010,Deep Silver,0.11,0.0,"",0.01,DS::Simulation
Let's Play Garden,2010,Deep Silver,0.11,0.0,"",0.01,DS::Simulation
Let's Play Garden,2010,Deep Silver,0.02,0.0,"",0.0,Wii::Simulation
Let's Ride! Dreamer,2005,DTP Entertainment,0.05,0.02,"",0.0,GBA::Adventure
Let's Ride! Friends Forever,2008,THQ,0.07,0.0,"",0.0,DS::Adventure
Let's Ride! Silver Buckle Stables,2006,THQ,0.05,0.04,"",0.01,PS2::Sports
Let's Ride: Sunshine Stables,2005,DTP Entertainment,0.12,0.04,"",0.0,GBA::Sports
Let's Sing 2016,2015,FuRyu Corporation,0.02,0.0,"",0.01,PS4::Action
Let's TAP,2008,Sega,0.09,0.06,0.01,0.02,Wii::Misc
Lethal Enforcers,1993,Konami Digital Entertainment,"",0.0,0.09,0.0,SNES::Shooter
Lethal Enforcers I & II,1996,Konami Digital Entertainment,0.02,0.01,"",0.0,PS::Shooter
Lethal Skies Elite Pilot: Team SW,2001,Sammy Corporation,0.11,0.08,"",0.03,PS2::Simulation
Life is Strange,2016,Square Enix,0.01,0.03,"",0.0,PC::Adventure
Life is Strange,2016,Square Enix,0.14,0.15,0.03,0.06,PS4::Adventure
Life is Strange,2016,Square Enix,0.08,0.02,"",0.01,XOne::Adventure
LifeSigns: Surgical Unit,2005,JoWood Productions,0.01,0.01,"",0.0,DS::Simulation
Lightning Returns: Final Fantasy XIII,2013,Square Enix,0.31,0.22,0.45,0.12,PS3::Role-Playing
Lilie no Atelier: Salburg no Renkinjutsushi 3,2001,Gust,"",0.0,0.09,0.0,PS2::Role-Playing
Line Rider 2: Unbound,2008,Deep Silver,0.07,0.0,"",0.01,DS::Puzzle
Link's Crossbow Training,2007,Nintendo,3.06,1.18,0.29,0.46,Wii::Shooter
Links 2004,2003,Microsoft Game Studios,0.21,0.06,"",0.01,XB::Sports
Lips,2008,Microsoft Game Studios,0.12,0.56,"",0.1,X360::Misc
Lips: Deutsche Partyknaller,2009,Microsoft Game Studios,"",0.04,"",0.01,X360::Misc
Lips: Deutsche Partyknaller,2009,Microsoft Game Studios,"",0.04,"",0.01,X360::Misc
Lips: I Love The 80s,2010,Microsoft Game Studios,"",0.12,"",0.02,X360::Misc
Lips: Number One Hits,2009,Microsoft Game Studios,0.15,0.35,"",0.07,X360::Misc
Lips: Party Classics,2010,Microsoft Game Studios,0.05,0.11,"",0.02,X360::Misc
Little Battlers eXperience W,2012,Level 5,"",0.0,0.04,0.0,PSV::Role-Playing
Little Battlers eXperience: Baku Boost,2012,Nintendo,"",0.0,0.21,0.0,3DS::Action
Little Battlers eXperience: Wars,2013,Level 5,"",0.0,0.13,0.0,3DS::Strategy
Little Busters! Converted Edition,2010,Prototype,"",0.0,0.04,0.0,PSP::Adventure
Little Busters! Converted Edition,2012,Prototype,"",0.0,0.03,0.0,PSV::Action
Little Deviants,2011,Sony Computer Entertainment,0.15,0.13,"",0.05,PSV::Platform
Little League World Series Baseball 2008,2008,Activision,0.06,0.0,"",0.0,DS::Sports
Little League World Series Baseball 2008,2008,Activision,0.09,0.0,"",0.01,Wii::Sports
Little League World Series Baseball 2009,2009,Activision,0.13,0.0,"",0.01,DS::Sports
Little League World Series Baseball 2010,2010,Activision,0.07,0.0,"",0.01,PS3::Sports
Little League World Series Baseball 2010,2010,Activision,0.09,0.0,"",0.01,X360::Sports
Little League World Series Baseball: Double Play,2010,Activision,0.08,0.0,"",0.01,Wii::Sports
LittleBigPlanet,2008,Sony Computer Entertainment,2.8,2.05,0.17,0.9,PS3::Platform
LittleBigPlanet,2008,Sony Computer Entertainment,2.8,2.05,0.17,0.9,PS3::Platform
LittleBigPlanet,2008,Sony Computer Entertainment,2.8,2.05,0.17,0.9,PS3::Platform
LittleBigPlanet 2,2011,Sony Computer Entertainment,1.82,1.07,0.06,0.47,PS3::Platform
LittleBigPlanet 3,2014,Sony Computer Entertainment,0.2,0.43,0.01,0.11,PS3::Platform
LittleBigPlanet Karting,2012,Sony Computer Entertainment,0.42,0.32,0.01,0.15,PS3::Action
LittleBigPlanet PS Vita,2012,Sony Computer Entertainment,0.4,0.72,0.02,0.33,PSV::Platform
Littlest Pet Shop,2008,Electronic Arts,"",0.02,"",0.0,PC::Simulation
Littlest Pet Shop,2008,Electronic Arts,0.34,0.04,"",0.03,Wii::Simulation
Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,2010,Electronic Arts,0.5,0.0,"",0.03,DS::Simulation
Littlest Pet Shop: City Friends,2009,Electronic Arts,0.29,0.0,"",0.02,DS::Simulation
Littlest Pet Shop: Friends,2009,Electronic Arts,0.22,0.02,"",0.02,Wii::Simulation
Littlest Pet Shop: Garden,2008,Electronic Arts,0.31,0.24,"",0.06,DS::Simulation
Littlest Pet Shop: Jungle,2008,Electronic Arts,0.34,0.2,"",0.06,DS::Simulation
Living Legends: Frozen Beauty,2014,Big Fish Games,"",0.03,"",0.0,PC::Action
Livly Garden,2010,Marvelous Interactive,"",0.0,0.02,0.0,DS::Simulation
Lizzie McGuire 3: Homecoming Havoc,2005,Disney Interactive Studios,0.22,0.08,"",0.01,GBA::Platform
Lock On: Modern Air Combat,2003,Ubisoft,"",0.03,"",0.01,PC::Simulation
LocoRoco,2006,Sony Computer Entertainment,0.14,0.05,0.16,0.04,PSP::Platform
LocoRoco 2,2008,Sony Computer Entertainment,0.21,0.09,0.01,0.05,PSP::Platform
Lode Runner 3-D,1998,Infogrames,0.08,0.02,"",0.0,N64::Action
Logic Machines,2009,City Interactive,0.04,0.0,"",0.0,DS::Puzzle
Lollipop Chainsaw,2012,Warner Bros. Interactive Entertainment,0.26,0.21,0.11,0.09,PS3::Action
Lollipop Chainsaw,2012,Warner Bros. Interactive Entertainment,0.31,0.13,0.02,0.04,X360::Action
