Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales
Nagano Winter Olympics '98,PS,1997,Sports,Konami Digital Entertainment,0.07,0.05,0.0,0.01
Nakayoshi All-Stars: Mezase Gakuen Idol,DS,2008,Misc,Creative Core,0.0,0.0,0.01,0.0
Namco Museum,XB,N/A,Misc,Unknown,0.77,0.11,0.0,0.04
Namco Museum 64,N64,1999,Misc,Namco Bandai Games,1.24,0.17,0.03,0.01
Namco Museum Vol.1,PS,1995,Misc,Sony Computer Entertainment,2.12,1.44,0.22,0.06
Namco Museum Vol.2,PS,1996,Misc,Sony Computer Entertainment,0.03,0.02,0.21,0.02
Namco Museum: 50th Anniversary,GBA,2005,Misc,Namco Bandai Games,0.14,0.05,0.0,0.0
Namco Museum: 50th Anniversary,GC,2005,Misc,Namco Bandai Games,0.17,0.04,0.0,0.01
Namco Museum: 50th Anniversary,PS2,2005,Misc,Namco Bandai Games,2.08,1.35,0.0,0.54
Nanatsuiro * Drops Pure!!,PS2,2007,Adventure,Media Works,0.0,0.0,0.02,0.0
Nancy Drew: The Hidden Staircase,DS,2008,Adventure,THQ,0.16,0.0,0.0,0.01
Nancy Drew: The White Wolf of Icicle Creek,Wii,2008,Adventure,Sega,0.14,0.0,0.0,0.01
Naruto RPG 2: Chidori vs Rasengan,DS,2005,Role-Playing,Tomy Corporation,0.0,0.0,0.14,0.0
Naruto RPG 3: Rejiuu vs Konoha Shoutai,DS,2006,Role-Playing,Takara Tomy,0.0,0.0,0.09,0.0
Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009,Fighting,Nintendo,0.45,0.04,0.0,0.04
Naruto Shippuden: Dragon Blade Chronicles,Wii,2009,Action,505 Games,0.11,0.02,0.05,0.01
Naruto Shippuden: Gekito Ninja Taisen! EX,Wii,2007,Fighting,Takara Tomy,0.0,0.0,0.1,0.0
Naruto Shippuden: Legends: Akatsuki Rising,PSP,2009,Fighting,Namco Bandai Games,0.14,0.0,0.0,0.01
Naruto Shippuden: Naruto vs. Sasuke,DS,2008,Action,Takara Tomy,0.08,0.0,0.03,0.01
Naruto Shippuden: Ninja Destiny 3,DS,2006,Fighting,D3Publisher,0.0,0.01,0.13,0.0
Naruto Shippuden: Shinobi Rumble,DS,2010,Fighting,Takara Tomy,0.03,0.0,0.05,0.0
Naruto Shippuden: Ultimate Ninja 4,PS2,2007,Fighting,Atari,0.26,0.01,0.13,0.26
Naruto Shippuden: Ultimate Ninja 5,PS2,2007,Fighting,Namco Bandai Games,0.0,0.0,0.17,0.0
Naruto Shippuden: Ultimate Ninja Storm 2,PS3,2010,Fighting,Namco Bandai Games,0.42,0.47,0.15,0.18
Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013,Fighting,Namco Bandai Games,0.32,0.33,0.15,0.15
Naruto Shippuden: Ultimate Ninja Storm 4,PS4,2016,Fighting,Namco Bandai Games,0.39,0.41,0.1,0.16
Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,2014,Fighting,Namco Bandai Games,0.15,0.16,0.09,0.08
Naruto Shippuuden: Shinobi Retsuden III,DS,2009,Action,Takara Tomy,0.0,0.0,0.04,0.0
Naruto Ultimate Collection,PS2,2008,Misc,Namco Bandai Games,0.06,0.04,0.0,0.01
Naruto: Ninja Council,GBA,2003,Action,Tomy Corporation,0.16,0.06,0.0,0.0
Naruto: Ninja Council 2 European Version,DS,2005,Fighting,Tomy Corporation,0.0,0.0,0.23,0.0
Naruto: Ninja Council 3,DS,2006,Action,D3Publisher,0.39,0.0,0.0,0.03
Naruto: The Broken Bond,X360,2008,Action,Ubisoft,0.24,0.28,0.0,0.07
Naruto: Ultimate Ninja,PS2,2003,Fighting,Atari,0.5,0.02,0.0,0.08
Naruto: Ultimate Ninja 3,PS2,2005,Fighting,Atari,0.36,0.01,0.0,0.06
Naruto: Ultimate Ninja Heroes (JP sales),PSP,2006,Fighting,Namco Bandai Games,0.0,0.0,0.06,0.0
Naruto: Ultimate Ninja Storm,PS3,2008,Fighting,Namco Bandai Games,0.49,0.35,0.09,0.16
NatGeo Challenge! Wild Life,Wii,2010,Misc,Black Bean Games,0.04,0.0,0.0,0.0
NatGeo Challenge! Wild Life,X360,2010,Misc,Black Bean Games,0.0,0.02,0.0,0.0
Natalie Brooks: Mystery at Hillcrest High,DS,2012,Action,Licensed 4U,0.0,0.02,0.0,0.0
National Geographic Challenge!,PS3,2011,Misc,Black Bean Games,0.01,0.03,0.0,0.01
Natsuiro no Sunadokei,PS2,2002,Adventure,Princess Soft,0.0,0.0,0.02,0.0
Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0.0,0.0,0.01,0.0
Natural Doctrine,PS3,2014,Role-Playing,Nippon Ichi Software,0.03,0.01,0.01,0.01
Natural Doctrine,PS4,2014,Role-Playing,Nippon Ichi Software,0.05,0.02,0.02,0.01
Natural Doctrine,PSV,2014,Role-Playing,Nippon Ichi Software,0.03,0.02,0.03,0.01
Naughty Bear,PS3,2010,Action,505 Games,0.18,0.18,0.0,0.07
Naughty Bear,X360,2010,Action,505 Games,0.21,0.16,0.0,0.04
Naval Assault: The Killing Tide,X360,2010,Simulation,505 Games,0.08,0.07,0.0,0.02
Naval Ops: Warship Gunner,PS2,2003,Simulation,Tecmo Koei,0.05,0.04,0.0,0.01
Nayuta no Kiseki,PSP,2012,Action,Nihon Falcom Corporation,0.0,0.0,0.14,0.0
Need For Speed: Undercover,DS,2008,Racing,Electronic Arts,0.18,0.03,0.0,0.02
Need For Speed: Undercover,X360,2008,Racing,Electronic Arts,0.79,0.71,0.01,0.18
Need for Speed Carbon,GC,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01
Need for Speed Carbon,PC,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01
Need for Speed Carbon,PS2,2006,Racing,Electronic Arts,1.22,0.05,0.05,0.01
Need for Speed Carbon,PS3,2006,Racing,Electronic Arts,0.49,0.52,0.03,0.21
Need for Speed Carbon,Wii,2006,Racing,Electronic Arts,0.46,0.66,0.02,0.15
Need for Speed Carbon,X360,2006,Racing,Electronic Arts,0.76,0.7,0.02,0.18
Need for Speed Carbon,XB,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02
Need for Speed III: Hot Pursuit,PS,1998,Racing,Electronic Arts,2.14,0.86,0.0,0.13
Need for Speed Rivals,PC,2013,Racing,Electronic Arts,0.04,0.19,0.0,0.04
Need for Speed Rivals,PS4,2013,Racing,Electronic Arts,0.73,0.91,0.03,0.22
Need for Speed Underground,GC,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03
Need for Speed Underground,XB,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07
Need for Speed Underground 2,PS2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09
Need for Speed Underground 2,XB,2004,Racing,Electronic Arts,1.38,0.8,0.0,0.1
Need for Speed Underground Rivals,PSP,2005,Racing,Electronic Arts,0.69,0.38,0.02,0.24
Need for Speed: Hot Pursuit,Wii,2010,Racing,Electronic Arts,0.18,0.24,0.0,0.05
Need for Speed: Hot Pursuit 2,PS2,2002,Racing,Electronic Arts,1.68,0.31,0.02,0.09
Need for Speed: Most Wanted,DS,2005,Racing,Electronic Arts,0.24,0.01,0.0,0.02
Need for Speed: Porsche Unleashed,GBA,2004,Racing,Zoo Digital Publishing,0.35,0.13,0.0,0.01
Need for Speed: Porsche Unleashed,PS,1999,Racing,Electronic Arts,0.43,0.29,0.0,0.05
Need for Speed: ProStreet,PC,2007,Racing,Electronic Arts,0.0,0.04,0.0,0.01
Need for Speed: ProStreet,Wii,2007,Racing,Electronic Arts,0.54,0.46,0.0,0.12
Need for Speed: Shift,PC,2009,Racing,Electronic Arts,0.0,0.05,0.0,0.01
Need for Speed: Shift,PSP,2009,Racing,Electronic Arts,0.16,0.38,0.01,0.21
Need for Speed: The Run,3DS,2011,Action,Electronic Arts,0.09,0.09,0.0,0.02
Need for Speed: The Run,PC,2011,Action,Electronic Arts,0.09,0.21,0.0,0.07
Need for Speed: The Run,Wii,2011,Action,Electronic Arts,0.13,0.13,0.01,0.03
Negima!? Dream Tactic Yumemiru Otome Princess,PS2,2007,Strategy,Konami Digital Entertainment,0.0,0.0,0.03,0.0
Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013,Fighting,Arc System Works,0.0,0.0,0.03,0.0
Neo Angelique Special,PSP,2008,Adventure,Tecmo Koei,0.0,0.0,0.01,0.0
Neo Atlas,PS,1998,Strategy,ArtDink,0.0,0.0,0.09,0.01
Neon Genesis Evangelion,N64,1999,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0
Net High,PSV,2015,Adventure,Marvelous Games,0.0,0.0,0.02,0.0
Neverland Card Battles,PSP,2008,Role-Playing,Idea Factory,0.04,0.0,0.0,0.01
Neverwinter Nights 2,PC,2006,Role-Playing,Atari,0.0,0.02,0.0,0.0
New Atelier Rorona: Hajimari no Monogatari,3DS,2015,Action,Tecmo Koei,0.0,0.0,0.02,0.0
New Carnival Games,DS,2010,Misc,Take-Two Interactive,0.16,0.05,0.0,0.02
New Carnival Games,Wii,2010,Misc,Take-Two Interactive,0.35,0.21,0.0,0.05
New Love Plus,3DS,2012,Simulation,Konami Digital Entertainment,0.0,0.0,0.19,0.0
New Play Control! Donkey Kong Jungle Beat,Wii,2008,Platform,Nintendo,0.24,0.17,0.14,0.05
New Tokyo Legacy: Operation Babel,PSV,2015,Role-Playing,5pb,0.0,0.0,0.03,0.0
"NewU Fitness First Mind Body, Yoga & Pilates Workout",Wii,2010,Sports,Black Bean Games,0.12,0.02,0.0,0.01
"Ni Hao, Kai-lan: Super Game Day",PS2,2009,Misc,Take-Two Interactive,0.04,0.03,0.0,0.01
"Ni Hao, Kai-lan: Super Game Day",Wii,2009,Misc,Take-Two Interactive,0.18,0.0,0.0,0.01
Nicktoons Collection: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.46,0.17,0.0,0.01
Nicktoons: Attack of the Toybots,DS,2007,Platform,THQ,0.04,0.0,0.0,0.0
Nicktoons: Battle for Volcano Island,DS,2006,Action,THQ,0.28,0.0,0.0,0.02
Nicktoons: Freeze Frame Frenzy,GBA,2004,Action,THQ,0.29,0.11,0.0,0.01
Nicola Kanshuu: Model * Oshare Audition,DS,2010,Misc,Alchemist,0.0,0.0,0.06,0.0
NieR,X360,2010,Role-Playing,Square Enix,0.13,0.1,0.04,0.02
Nike+ Kinect Training,X360,2012,Sports,Microsoft Game Studios,0.02,0.02,0.0,0.0
Niko Puchi Girls Runway,3DS,2015,Misc,Happinet,0.0,0.0,0.02,0.0
Ninja Gaiden,XB,2004,Action,Microsoft Game Studios,0.92,0.2,0.07,0.04
Ninja Gaiden 3,X360,2012,Action,Tecmo Koei,0.16,0.05,0.03,0.02
Ninja Gaiden Black,XB,2005,Action,Microsoft Game Studios,0.07,0.02,0.0,0.0
Ninja Gaiden II,X360,2008,Action,Tecmo Koei,0.65,0.22,0.05,0.1
Ninja Gaiden Sigma,PS3,2007,Action,Eidos Interactive,0.57,0.33,0.09,0.16
Ninja Gaiden Sigma 2,PS3,2009,Action,Ubisoft Annecy,0.52,0.16,0.08,0.1
Ninja Reflex,Wii,2008,Action,Electronic Arts,0.11,0.01,0.0,0.01
Ninjabread Man,Wii,2007,Action,Popcorn Arcade,0.07,0.0,0.0,0.01
Ninjatown,DS,2008,Strategy,SouthPeak Games,0.12,0.0,0.0,0.01
Ninokuni: Shikkoku no Madoushi,DS,2010,Role-Playing,Level 5,0.0,0.0,0.54,0.0
Nintendo Presents: Crossword Collection,DS,2009,Puzzle,Nintendo,0.0,0.21,0.0,0.02
Nintendo Presents: New Style Boutique 2 - Fashion Forward,3DS,2015,Misc,Nintendo,0.01,0.61,0.02,0.04
Nintendo Puzzle Collection,GC,N/A,Puzzle,Unknown,0.0,0.0,0.13,0.0
Nintendo World Cup,NES,1990,Sports,Nintendo,0.28,0.5,0.65,0.05
Nishijin Pachinko Monogatari 2,SNES,1996,Misc,KSS,0.0,0.0,0.03,0.0
Nitroplus Blasterz: Heroines Infinite Duel,PS3,2015,Fighting,Nitroplus,0.0,0.0,0.01,0.0
No Fate! Only the Power of Will,X360,2010,Adventure,Alchemist,0.0,0.0,0.01,0.0
No More Heroes 2: Desperate Struggle,Wii,2010,Action,Rising Star Games,0.21,0.12,0.04,0.03
No More Heroes: Heroes' Paradise,PS3,2010,Action,Konami Digital Entertainment,0.1,0.04,0.04,0.02
No More Heroes: Red Zone,PS3,2011,Action,Marvelous Interactive,0.0,0.0,0.09,0.0
Nobunaga no Yabou DS,DS,2006,Strategy,Tecmo Koei,0.0,0.0,0.01,0.0
Nobunaga no Yabou Online: Houou no Shou,PS3,2012,Strategy,Ackkstudios,0.0,0.0,0.01,0.0
Nobunaga no Yabou: Haouden,SNES,1993,Strategy,Tecmo Koei,0.3,0.0,0.32,0.0
Nobunaga no Yabou: Souzou,PS3,2013,Strategy,Tecmo Koei,0.0,0.0,0.19,0.0
Nobunaga no Yabou: Souzou,PS4,2014,Strategy,Tecmo Koei,0.0,0.0,0.06,0.0
Nobunaga no Yabou: Tenshoki,SAT,1995,Strategy,Tecmo Koei,0.0,0.0,0.11,0.0
Nobunaga's Ambition (3DS),3DS,2013,Simulation,Tecmo Koei,0.0,0.0,0.04,0.0
Nobunaga's Ambition II,3DS,2015,Strategy,Tecmo Koei,0.0,0.0,0.04,0.0
Nobunaga's Ambition: Sphere of Influence,PS4,2014,Strategy,Tecmo Koei,0.03,0.0,0.0,0.01
Nobunaga's Ambition: Sphere of Influence,PSV,2014,Strategy,Tecmo Koei,0.0,0.0,0.05,0.0
Nodame Cantabile,DS,2007,Misc,Namco Bandai Games,0.0,0.0,0.1,0.0
Noddy in Toyland,DS,2011,Misc,GSP,0.0,0.05,0.0,0.01
"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,2008,Adventure,ASCII Media Works,0.0,0.0,0.02,0.0
Nonomura Byoin no Hitobito,SAT,1996,Adventure,Elf,0.0,0.0,0.36,0.0
Novastorm,PS,1995,Shooter,Psygnosis,0.02,0.02,0.0,0.0
Nurarihyon no Mago: Hyakki Ryouran Taisen,PS3,2011,Fighting,Konami Digital Entertainment,0.0,0.0,0.02,0.0
Nyaruko-San: Nafushigatai Game no You na Mono,PSV,2013,Adventure,5pb,0.0,0.0,0.01,0.0
O.D.T.: Escape... Or Die Trying,PS,1997,Adventure,Psygnosis,0.07,0.05,0.0,0.01
Obscure,PS2,2004,Adventure,Microids,0.03,0.03,0.0,0.01
Obscure,XB,2004,Adventure,MC2 Entertainment,0.03,0.01,0.0,0.0
Ochaken no Heya DS,DS,2006,Simulation,MTO,0.0,0.0,0.12,0.0
Ochaken no Heya DS 2,DS,2007,Simulation,MTO,0.0,0.0,0.09,0.0
Oddworld: Munch's Oddysee,GBA,2003,Platform,THQ,0.04,0.02,0.0,0.0
Oddworld: Munch's Oddysee,XB,2001,Platform,Atari,0.54,0.16,0.0,0.03
Okage: Shadow King,PS2,2001,Role-Playing,Sony Computer Entertainment,0.14,0.11,0.08,0.04
Okami,PS2,2006,Action,Capcom,0.11,0.03,0.15,0.34
Okami,PS3,2012,Action,Capcom,0.0,0.0,0.14,0.0
Olympic Soccer: Atlanta 1996,PS,1996,Sports,U.S. Gold,0.03,0.02,0.0,0.0
Omega Quintet,PS4,2014,Role-Playing,Compile Heart,0.0,0.0,0.02,0.0
Omerta: City of Gangsters,PS3,2011,Simulation,Konami Digital Entertainment,0.52,0.46,0.0,0.17
One Piece: Daikaizoku Coliseum,3DS,2016,Fighting,Namco Bandai Games,0.0,0.0,0.01,0.0
One Piece: Gear Spirit,DS,2007,Fighting,Namco Bandai Games,0.0,0.0,0.08,0.0
One Piece: Grand Battle!,PS,2001,Fighting,Atari,0.0,0.0,0.46,0.03
One Piece: Pirate Warriors 3,PS4,2015,Action,Namco Bandai Games,0.08,0.22,0.1,0.05
One Piece: Romance Dawn - Bouken no Yoake,3DS,2013,Fighting,Namco Bandai Games,0.0,0.0,0.08,0.0
One Piece: Romance Dawn - Bouken no Yoake,PSP,2012,Fighting,Namco Bandai Games,0.0,0.0,0.32,0.0
One Piece: Super Grand Battle! X,3DS,2014,Fighting,Namco Bandai Games,0.0,0.0,0.12,0.0
One Piece: Unlimited World Red,PS3,2014,Action,Namco Bandai Games,0.09,0.12,0.06,0.05
One Piece: Unlimited World Red,PSV,2014,Action,Namco Bandai Games,0.06,0.04,0.04,0.03
Onechanbara: Bikini Samurai Squad,X360,2006,Action,D3Publisher,0.11,0.01,0.0,0.01
Onechanbara: Bikini Zombie Slayers,Wii,2008,Action,D3Publisher,0.11,0.0,0.0,0.01
Onimusha 2: Samurai's Destiny,PS2,2002,Adventure,Capcom,0.62,0.44,1.06,0.13
Onimusha Essentials,PS2,2008,Action,Capcom,0.07,0.05,0.0,0.02
Onimusha: Blade Warriors,PS2,2003,Fighting,Capcom,0.06,0.05,0.0,0.02
Onimusha: Dawn of Dreams,PS2,2006,Action,Capcom,0.15,0.12,0.34,0.04
Online Chess Kingdoms,PSP,2006,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0
Ontamarama,DS,2007,Action,Atlus,0.05,0.0,0.0,0.0
Ookiku Furikabutte: Honto no Ace ni Nareru kamo,DS,2007,Sports,Marvelous Interactive,0.0,0.0,0.03,0.0
Open Season,DS,2006,Platform,Ubisoft,0.12,0.0,0.0,0.01
Open Season,GC,2006,Platform,Ubisoft,0.13,0.03,0.0,0.0
Open Season,PSP,2006,Platform,Ubisoft,0.07,0.0,0.0,0.01
Open Season,Wii,2006,Platform,Ubisoft,0.06,0.0,0.0,0.01
Operation Flashpoint: Elite,XB,2005,Shooter,Codemasters,0.03,0.01,0.0,0.0
Operation Flashpoint: Red River,PC,2011,Shooter,Codemasters,0.01,0.04,0.0,0.01
Option Tuning Car Battle,PS,1998,Racing,MTO,0.0,0.0,0.09,0.01
Order Up!,Wii,2008,Misc,Zoo Digital Publishing,0.19,0.01,0.0,0.02
Order Up!!,3DS,2011,Action,Funbox Media,0.0,0.01,0.0,0.0
Order Up!!,PS3,2011,Action,Funbox Media,0.04,0.01,0.0,0.01
Ore wa Shoujo Mangaka,PSP,2012,Action,Giza10,0.0,0.0,0.02,0.0
Oshare Majo Love and Berry: DS Collection,DS,2006,Misc,Sega,0.0,0.0,1.01,0.0
Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,PSP,2011,Adventure,Alchemist,0.0,0.0,0.03,0.0
Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012,Action,Konami Digital Entertainment,0.0,0.0,0.04,0.0
Oumagatoki: Kaidan Romance,PSP,2012,Action,Quinrose,0.0,0.0,0.03,0.0
Our House,DS,2009,Strategy,Majesco Entertainment,0.15,0.0,0.0,0.01
Outlaw Golf,XB,2002,Sports,TDK Mediactive,0.22,0.06,0.0,0.01
Outlaw Golf 2,XB,2004,Sports,Global Star,0.15,0.04,0.0,0.01
Outlaw Golf: Nine Holes of Christmas,XB,2002,Sports,Simon & Schuster Interactive,0.08,0.02,0.0,0.0
Outlaw Tennis,XB,2005,Sports,Global Star,0.03,0.01,0.0,0.0
Over the Hedge,DS,2006,Platform,Activision,0.25,0.01,0.0,0.02
Over the Hedge,PS2,2006,Platform,Activision,0.45,0.02,0.0,0.07
Over the Hedge: Hammy Goes Nuts!,DS,2006,Platform,Activision,0.12,0.0,0.0,0.01
Overlord II,PC,2009,Action,Codemasters,0.0,0.03,0.0,0.01
Overlord: Minions,DS,2009,Puzzle,Codemasters,0.07,0.0,0.0,0.01
Overwatch,PC,2016,Shooter,Activision,0.22,0.18,0.0,0.04
Overwatch,PS4,2016,Shooter,Activision,0.64,0.68,0.14,0.26
PAC-MAN and the Ghostly Adventures,WiiU,2013,Platform,Namco Bandai Games,0.04,0.01,0.0,0.0
PC Engine Best Collection: Tengai Makyou Collection,PSP,2008,Role-Playing,Hudson Soft,0.0,0.0,0.02,0.0
PDC World Championship Darts 2008,DS,N/A,Sports,Unknown,0.01,0.0,0.0,0.0
PDC World Championship Darts 2009,Wii,2009,Sports,Oxygen Interactive,0.0,0.02,0.0,0.0
PGA European Tour,N64,2000,Sports,Infogrames,0.01,0.0,0.0,0.0
PGA Tour 97,PS,1996,Sports,Electronic Arts,0.16,0.11,0.0,0.02
PGR4 - Project Gotham Racing 4,X360,2007,Racing,Microsoft Game Studios,0.48,1.29,0.02,0.25
PO'ed,PS,1996,Shooter,Time Warner Interactive,0.02,0.01,0.0,0.0
PaRappa The Rapper,PSP,2006,Misc,Sony Computer Entertainment,0.1,0.0,0.02,0.01
PaRappa The Rapper 2,PS2,2001,Misc,Sony Computer Entertainment,0.07,0.05,0.0,0.02
Pac-Man,2600,1982,Puzzle,Atari,7.28,0.45,0.0,0.08
Pac-Man All-Stars,PS3,2011,Fighting,Namco Bandai Games,0.2,0.08,0.04,0.04
Pac-Man Fever,GC,N/A,Misc,Unknown,0.21,0.06,0.0,0.01
Pac-Man Fever,PS2,2001,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.07
Pac-Man Power Pack,PS2,2008,Misc,Namco Bandai Games,0.04,0.03,0.0,0.01
Pac-Man World 2,GC,2002,Action,Nintendo,0.28,0.07,0.0,0.01
Pac-Man World 2,XB,2002,Action,Namco Bandai Games,0.36,0.11,0.0,0.02
Pac-Man World 3,PS2,2005,Platform,Namco Bandai Games,0.1,0.08,0.0,0.03
Pac-Man World 3,PSP,2005,Platform,Namco Bandai Games,0.07,0.0,0.0,0.01
Pac-Man World Rally,PS2,2006,Racing,Namco Bandai Games,0.01,0.01,0.0,0.0
Pac-Man World Rally,PSP,2006,Racing,Namco Bandai Games,0.04,0.0,0.0,0.0
Pac-Man and the Ghostly Adventures 2,3DS,2014,Adventure,Namco Bandai Games,0.03,0.05,0.0,0.01
Pac-Man: Adventures in Time,PSP,2006,Fighting,Sony Computer Entertainment,0.76,1.1,0.12,0.65
Pachi-Slot Aruze Oukoku 4,PS,2000,Misc,Aruze Corp,0.0,0.0,0.49,0.03
Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,PS2,2007,Misc,Hackberry,0.0,0.0,0.08,0.0
Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,2010,Misc,Hackberry,0.0,0.0,0.01,0.0
Painkiller: Hell Wars,XB,2006,Shooter,DreamCatcher Interactive,0.03,0.01,0.0,0.0
Pandemonium!,PS,1996,Platform,BMG Interactive Entertainment,0.12,0.08,0.0,0.01
Pandora's Tower,Wii,2011,Role-Playing,Nintendo,0.13,0.1,0.08,0.03
Panzer Dragoon,SAT,1995,Shooter,Sega,0.0,0.0,0.37,0.0
Panzer Dragoon II Zwei,SAT,1995,Shooter,Sega,0.0,0.0,0.31,0.0
Panzer Dragoon Orta,XB,2002,Shooter,Sega,0.16,0.05,0.04,0.01
Panzer General,PS,1995,Strategy,Mindscape,0.14,0.09,0.0,0.02
Paper Mario: Sticker Star,3DS,2012,Role-Playing,Nintendo,1.12,0.39,0.64,0.12
Paperboy,N64,1999,Action,Midway Games,0.19,0.05,0.0,0.0
ParaParaParadise,PS2,2001,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0
Paris-Dakar Rally,PS2,2001,Racing,Acclaim Entertainment,0.08,0.06,0.0,0.02
Parodius,PS,1994,Shooter,Konami Digital Entertainment,0.0,0.0,0.31,0.02
Party Pigs: Farmyard Games,Wii,2009,Misc,Data Design Interactive,0.07,0.0,0.0,0.0
Patapon,PSP,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.07,0.17
Patrician IV,PC,2010,Strategy,Kalypso Media,0.03,0.0,0.0,0.0
Patrician IV: Gold Edition,PC,2011,Misc,Kalypso Media,0.0,0.01,0.0,0.0
Pawly Pets: My Vet Practice,DS,2007,Strategy,Ubisoft,0.0,0.06,0.0,0.01
Paws & Claws Pet Vet: Australian Adventures,DS,2009,Simulation,THQ,0.1,0.0,0.0,0.01
Paws & Claws: Pampered Pets 2,DS,2011,Simulation,THQ,0.06,0.0,0.0,0.0
Paws & Claws: Pet Resort,DS,2008,Simulation,THQ,0.22,0.0,0.0,0.02
Paws & Claws: Pet Resort,GBA,2006,Simulation,THQ,0.12,0.04,0.0,0.0
Paws & Claws: Pet Vet,DS,2007,Simulation,THQ,0.6,0.0,0.0,0.05
Paws & Claws: Pet Vet 2,DS,2007,Simulation,THQ,0.13,0.0,0.0,0.01
Payday 2,PS3,2013,Shooter,505 Games,0.21,0.15,0.0,0.08
Payday 2,XOne,2015,Shooter,505 Games,0.08,0.07,0.0,0.01
Peak Performance,PS,1997,Racing,JVC,0.02,0.01,0.0,0.0
Pebble Beach Golf Links,SAT,1994,Sports,Sega,0.0,0.0,0.02,0.0
Peggle Nights,PC,2008,Puzzle,PopCap Games,0.0,0.01,0.0,0.0
Pengo,2600,1983,Adventure,Atari,0.38,0.02,0.0,0.0
Penguin no Mondai X: Tenkuu no 7 Senshi,DS,2009,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0
Penguins of Madagascar,3DS,2014,Action,Namco Bandai Games,0.0,0.06,0.0,0.0
Penny Racers,PS,1996,Racing,Sony Computer Entertainment,0.0,0.0,0.23,0.02
Peppa Pig: Fun and Games,DS,2010,Misc,Ubisoft,0.0,0.58,0.0,0.09
Peppa Pig: Fun and Games,Wii,2010,Misc,Ubisoft,0.0,0.12,0.0,0.02
Peppa Pig: The Game,Wii,2009,Misc,Pinnacle,0.0,0.35,0.0,0.03
Peppa Pig: Theme Park Fun,DS,2011,Misc,P2 Games,0.0,0.28,0.0,0.04
Perfect Dark,N64,2000,Action,Nintendo,1.55,0.75,0.16,0.06
Persona,PS,1995,Role-Playing,Atlus,0.0,0.0,0.42,0.03
Persona 2: Eternal Punishment,PS,2000,Role-Playing,Atlus,0.03,0.02,0.28,0.02
Persona 4: Arena,PS3,2012,Fighting,Atlus,0.3,0.12,0.24,0.07
Persona 5,PS3,2016,Role-Playing,Unknown,0.0,0.0,0.1,0.0
Persona 5,PS4,2016,Role-Playing,Atlus,0.0,0.0,0.34,0.0
Peter Jackson's King Kong: The Official Game of the Movie,XB,2005,Action,Ubisoft,0.34,0.17,0.0,0.02
Petz Bunnyz Bunch,DS,2011,Simulation,Ubisoft,0.05,0.0,0.0,0.0
Petz Fantasy: Moonlight Magic,DS,2010,Simulation,Ubisoft,0.11,0.0,0.0,0.01
Petz Hamsterz Superstarz,DS,2009,Simulation,Ubisoft,0.09,0.0,0.0,0.01
Petz Puppyz & Kittenz,DS,2011,Misc,Ubisoft,0.12,0.0,0.0,0.01
Petz Rescue: Wildlife Vet,Wii,2008,Simulation,Ubisoft,0.21,0.0,0.0,0.02
Petz Sports,Wii,2008,Simulation,Ubisoft,0.42,0.01,0.0,0.04
Petz Wild Animals: Dolphinz,DS,2007,Simulation,Ubisoft,0.71,0.48,0.0,0.13
Petz: Catz 2,DS,2007,Simulation,Ubisoft,0.51,0.4,0.0,0.11
Petz: Hamsterz Life 2,DS,2007,Misc,Ubisoft,0.48,0.0,0.0,0.04
Petz: Horseshoe Ranch,DS,2009,Adventure,Ubisoft,0.16,0.0,0.0,0.01
Petz: Saddle Club,PSP,2009,Simulation,Ubisoft,0.08,0.0,0.0,0.01
Phantasy Star Collection,GBA,2002,Role-Playing,Atari,0.08,0.03,0.0,0.0
Phantasy Star Online 2,PSV,2013,Role-Playing,Sega,0.0,0.0,0.16,0.0
Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,2017,Role-Playing,Sega,0.0,0.0,0.03,0.0
Phantasy Star Online Episode I & II,XB,2003,Role-Playing,Sega,0.11,0.03,0.0,0.01
